S_INFO_WINDCODE,S_INFO_CODE,S_INFO_NAME,S_INFO_LISTDATE,S_INFO_DELISTDATE
600959.SH,600959,江苏有线,20150428,
600960.SH,600960,渤海活塞,20040407,
600961.SH,600961,株冶集团,20040830,
600962.SH,600962,国投中鲁,20040622,
600963.SH,600963,岳阳林纸,20040525,
600965.SH,600965,福成股份,20040713,
600966.SH,600966,博汇纸业,20040608,
600967.SH,600967,北方创业,20040518,
600969.SH,600969,郴电国际,20040408,
600970.SH,600970,中材国际,20050412,
600971.SH,600971,恒源煤电,20040817,
600973.SH,600973,宝胜股份,20040802,
600975.SH,600975,新五丰,20040609,
600976.SH,600976,健民集团,20040419,
600977.SH,600977,中国电影,20160809,
600978.SH,600978,宜华生活,20040824,
600979.SH,600979,广安爱众,20040906,
600980.SH,600980,北矿科技,20040512,
600981.SH,600981,汇鸿集团,20040630,
600982.SH,600982,宁波热电,20040706,
600983.SH,600983,惠而浦,20040727,
600984.SH,600984,建设机械,20040707,
600985.SH,600985,雷鸣科化,20040428,
600986.SH,600986,科达股份,20040426,
600987.SH,600987,航民股份,20040809,
600988.SH,600988,赤峰黄金,20040414,
600990.SH,600990,四创电子,20040510,
600991.SH,600991,广汽长丰(退市),20040614,20120320
600992.SH,600992,贵绳股份,20040514,
600993.SH,600993,马应龙,20040517,
600995.SH,600995,文山电力,20040615,
600996.SH,600996,贵广网络,20161226,
600997.SH,600997,开滦股份,20040602,
600998.SH,600998,九州通,20101102,
600999.SH,600999,招商证券,20091117,
601000.SH,601000,唐山港,20100705,
601001.SH,601001,大同煤业,20060623,
601002.SH,601002,晋亿实业,20070126,
601003.SH,601003,柳钢股份,20070227,
601005.SH,601005,重庆钢铁,20070228,
601006.SH,601006,大秦铁路,20060801,
601007.SH,601007,金陵饭店,20070406,
601008.SH,601008,连云港,20070426,
601009.SH,601009,南京银行,20070719,
601010.SH,601010,文峰股份,20110603,
601011.SH,601011,宝泰隆,20110309,
601012.SH,601012,隆基股份,20120411,
601015.SH,601015,陕西黑猫,20141105,
601016.SH,601016,节能风电,20140929,
601018.SH,601018,宁波港,20100928,
601020.SH,601020,华钰矿业,20160316,
601021.SH,601021,春秋航空,20150121,
601028.SH,601028,玉龙股份,20111107,
601038.SH,601038,一拖股份,20120808,
601058.SH,601058,赛轮金宇,20110630,
601069.SH,601069,西部黄金,20150122,
601088.SH,601088,中国神华,20071009,
601098.SH,601098,中南传媒,20101028,
601099.SH,601099,太平洋,20071228,
601100.SH,601100,恒立液压,20111028,
601101.SH,601101,昊华能源,20100331,
601106.SH,601106,中国一重,20100209,
601107.SH,601107,四川成渝,20090727,
601111.SH,601111,中国国航,20060818,
601113.SH,601113,华鼎股份,20110509,
601116.SH,601116,三江购物,20110302,
601117.SH,601117,中国化学,20100107,
601118.SH,601118,海南橡胶,20110107,
601126.SH,601126,四方股份,20101231,
601127.SH,601127,小康股份,20160615,
601128.SH,601128,常熟银行,20160930,
601137.SH,601137,博威合金,20110127,
601139.SH,601139,深圳燃气,20091225,
601155.SH,601155,新城控股,20151204,
601158.SH,601158,重庆水务,20100329,
601163.SH,601163,三角轮胎,20160909,
601166.SH,601166,兴业银行,20070205,
601168.SH,601168,西部矿业,20070712,
601169.SH,601169,北京银行,20070919,
601177.SH,601177,杭齿前进,20101011,
601179.SH,601179,中国西电,20100128,
601186.SH,601186,中国铁建,20080310,
601188.SH,601188,龙江交通,20100319,
601198.SH,601198,东兴证券,20150226,
601199.SH,601199,江南水务,20110317,
601200.SH,601200,上海环境,,
601206.SH,601206,海尔施,,
601208.SH,601208,东材科技,20110520,
601211.SH,601211,国泰君安,20150626,
601212.SH,601212,白银有色,20170215,
601216.SH,601216,君正集团,20110222,
601218.SH,601218,吉鑫科技,20110506,
601222.SH,601222,林洋能源,20110808,
601225.SH,601225,陕西煤业,20140128,
601226.SH,601226,华电重工,20141211,
601228.SH,601228,广州港,,
601229.SH,601229,上海银行,20161116,
601231.SH,601231,环旭电子,20120220,
601233.SH,601233,桐昆股份,20110518,
601238.SH,601238,广汽集团,20120329,
601258.SH,601258,庞大集团,20110428,
601268.SH,601268,*ST二重(退市),20100202,20150521
601288.SH,601288,农业银行,20100715,
601299.SH,601299,中国北车(退市),20091229,20150520
601311.SH,601311,骆驼股份,20110602,
601313.SH,601313,江南嘉捷,20120116,
601318.SH,601318,中国平安,20070301,
601328.SH,601328,交通银行,20070515,
601333.SH,601333,广深铁路,20061222,
601336.SH,601336,新华保险,20111216,
601339.SH,601339,百隆东方,20120612,
601366.SH,601366,利群股份,,
601368.SH,601368,绿城水务,20150612,
601369.SH,601369,陕鼓动力,20100428,
601375.SH,601375,中原证券,20170103,
601377.SH,601377,兴业证券,20101013,
601388.SH,601388,怡球资源,20120423,
601390.SH,601390,中国中铁,20071203,
601398.SH,601398,工商银行,20061027,
601500.SH,601500,通用股份,20160919,
601515.SH,601515,东风股份,20120216,
601518.SH,601518,吉林高速,20100319,
601519.SH,601519,大智慧,20110128,
601555.SH,601555,东吴证券,20111212,
601558.SH,601558,华锐风电,20110113,
601566.SH,601566,九牧王,20110530,
601567.SH,601567,三星医疗,20110615,
601579.SH,601579,会稽山,20140825,
601588.SH,601588,北辰实业,20061016,
601595.SH,601595,上海电影,20160817,
601599.SH,601599,鹿港文化,20110527,
601600.SH,601600,中国铝业,20070430,
601601.SH,601601,中国太保,20071225,
601607.SH,601607,上海医药,19940324,
601608.SH,601608,中信重工,20120706,
601611.SH,601611,中国核建,20160606,
601616.SH,601616,广电电气,20110201,
601618.SH,601618,中国中冶,20090921,
601628.SH,601628,中国人寿,20070109,
601633.SH,601633,长城汽车,20110928,
601636.SH,601636,旗滨集团,20110812,
601666.SH,601666,平煤股份,20061123,
601668.SH,601668,中国建筑,20090729,
601669.SH,601669,中国电建,20111018,
601677.SH,601677,明泰铝业,20110919,
601678.SH,601678,滨化股份,20100223,
601688.SH,601688,华泰证券,20100226,
601689.SH,601689,拓普集团,20150319,
601699.SH,601699,潞安环能,20060922,
601700.SH,601700,风范股份,20110118,
601717.SH,601717,郑煤机,20100803,
601718.SH,601718,际华集团,20100816,
601727.SH,601727,上海电气,20081205,
601766.SH,601766,中国中车,20080818,
601777.SH,601777,力帆股份,20101125,
601788.SH,601788,光大证券,20090818,
601789.SH,601789,宁波建工,20110816,
601798.SH,601798,蓝科高新,20110622,
601799.SH,601799,星宇股份,20110201,
601800.SH,601800,中国交建,20120309,
601801.SH,601801,皖新传媒,20100118,
601808.SH,601808,中海油服,20070928,
601811.SH,601811,新华文轩,20160808,
601818.SH,601818,光大银行,20100818,
601857.SH,601857,中国石油,20071105,
601858.SH,601858,中国科传,20170118,
601866.SH,601866,中远海发,20071212,
601872.SH,601872,招商轮船,20061201,
601877.SH,601877,正泰电器,20100121,
601880.SH,601880,大连港,20101206,
601881.SH,601881,中国银河,20170123,
601882.SH,601882,海天精工,20161107,
601886.SH,601886,江河集团,20110818,
601888.SH,601888,中国国旅,20091015,
601890.SH,601890,亚星锚链,20101228,
601898.SH,601898,中煤能源,20080201,
601899.SH,601899,紫金矿业,20080425,
601900.SH,601900,南方传媒,20160215,
601901.SH,601901,方正证券,20110810,
601908.SH,601908,京运通,20110908,
601918.SH,601918,*ST新集,20071219,
601919.SH,601919,中远海控,20070626,
601928.SH,601928,凤凰传媒,20111130,
601929.SH,601929,吉视传媒,20120223,
601933.SH,601933,永辉超市,20101215,
601939.SH,601939,建设银行,20070925,
601958.SH,601958,金钼股份,20080417,
601965.SH,601965,中国汽研,20120611,
601966.SH,601966,玲珑轮胎,20160706,
601968.SH,601968,宝钢包装,20150611,
601969.SH,601969,海南矿业,20141209,
601985.SH,601985,中国核电,20150610,
601988.SH,601988,中国银行,20060705,
601989.SH,601989,中国重工,20091216,
601991.SH,601991,大唐发电,20061220,
601992.SH,601992,金隅股份,20110301,
601996.SH,601996,丰林集团,20110929,
601997.SH,601997,贵阳银行,20160816,
601998.SH,601998,中信银行,20070427,
601999.SH,601999,出版传媒,20071221,
603000.SH,603000,人民网,20120427,
603001.SH,603001,奥康国际,20120426,
603002.SH,603002,宏昌电子,20120518,
603003.SH,603003,龙宇燃油,20120817,
603005.SH,603005,晶方科技,20140210,
603006.SH,603006,联明股份,20140630,
603007.SH,603007,花王股份,20160826,
603008.SH,603008,喜临门,20120717,
603009.SH,603009,北特科技,20140718,
603010.SH,603010,万盛股份,20141010,
603011.SH,603011,合锻智能,20141107,
603012.SH,603012,创力集团,20150320,
603015.SH,603015,弘讯科技,20150303,
603016.SH,603016,新宏泰,20160701,
603017.SH,603017,中衡设计,20141231,
603018.SH,603018,中设集团,20141013,
603019.SH,603019,中科曙光,20141106,
603020.SH,603020,爱普股份,20150325,
603021.SH,603021,山东华鹏,20150423,
603022.SH,603022,新通联,20150518,
603023.SH,603023,威帝股份,20150527,
603025.SH,603025,大豪科技,20150422,
603026.SH,603026,石大胜华,20150529,
603027.SH,603027,千禾味业,20160307,
603028.SH,603028,赛福天,20160331,
603029.SH,603029,天鹅股份,20160427,
603030.SH,603030,全筑股份,20150320,
603031.SH,603031,安德利,20160822,
603032.SH,603032,德新交运,20170105,
603033.SH,603033,三维股份,20161207,
603035.SH,603035,常熟汽饰,20170105,
603036.SH,603036,如通股份,20161209,
603037.SH,603037,凯众股份,20170120,
603038.SH,603038,华立股份,20170116,
603039.SH,603039,泛微网络,20170113,
603040.SH,603040,新坐标,20170209,
603041.SH,603041,美思德,,
603050.SH,603050,科林电气,,
603058.SH,603058,永吉股份,20161223,
603060.SH,603060,国检集团,20161109,
603066.SH,603066,音飞储存,20150611,
603067.SH,603067,振华股份,20160913,
603069.SH,603069,海汽集团,20160712,
603077.SH,603077,和邦生物,20120731,
603078.SH,603078,江化微,,
603085.SH,603085,天成自控,20150630,
603088.SH,603088,宁波精达,20141111,
603089.SH,603089,正裕工业,20170126,
603090.SH,603090,宏盛股份,20160831,
603098.SH,603098,森特股份,20161216,
603099.SH,603099,长白山,20140822,
603100.SH,603100,川仪股份,20140805,
603101.SH,603101,汇嘉时代,20160506,
603108.SH,603108,润达医疗,20150527,
603111.SH,603111,康尼机电,20140801,
603116.SH,603116,红蜻蜓,20150629,
603117.SH,603117,万林股份,20150629,
603118.SH,603118,共进股份,20150225,
603123.SH,603123,翠微股份,20120503,
603126.SH,603126,中材节能,20140731,
603128.SH,603128,华贸物流,20120529,
603131.SH,603131,上海沪工,20160607,
603133.SH,603133,碳元科技,20170320,
603138.SH,603138,海量数据,20170306,
603158.SH,603158,腾龙股份,20150320,
603159.SH,603159,上海亚虹,20160812,
603160.SH,603160,汇顶科技,20161017,
603165.SH,603165,荣晟环保,20170117,
603166.SH,603166,福达股份,20141127,
603167.SH,603167,渤海轮渡,20120906,
603168.SH,603168,莎普爱思,20140702,
603169.SH,603169,兰石重装,20141009,
603177.SH,603177,德创环保,20170207,
603178.SH,603178,圣龙股份,,
603179.SH,603179,新泉股份,20170317,
603186.SH,603186,华正新材,20170103,
603188.SH,603188,亚邦股份,20140909,
603189.SH,603189,网达软件,20160914,
603198.SH,603198,迎驾贡酒,20150528,
603199.SH,603199,九华旅游,20150326,
603203.SH,603203,快克股份,20161108,
603208.SH,603208,江山欧派,20170210,
603218.SH,603218,日月股份,20161228,
603222.SH,603222,济民制药,20150217,
603223.SH,603223,恒通股份,20150630,
603227.SH,603227,雪峰科技,20150515,
603228.SH,603228,景旺电子,20170106,
603238.SH,603238,诺邦股份,20170222,
603239.SH,603239,浙江仙通,20161230,
603258.SH,603258,电魂网络,20161026,
603266.SH,603266,天龙股份,20170110,
603268.SH,603268,松发股份,20150319,
603288.SH,603288,海天味业,20140211,
603298.SH,603298,杭叉集团,20161227,
603299.SH,603299,井神股份,20151231,
603300.SH,603300,华铁科技,20150529,
603303.SH,603303,得邦照明,,
603306.SH,603306,华懋科技,20140926,
603308.SH,603308,应流股份,20140122,
603309.SH,603309,维力医疗,20150302,
603311.SH,603311,金海环境,20150518,
603313.SH,603313,梦百合,20161013,
603315.SH,603315,福鞍股份,20150424,
603318.SH,603318,派思股份,20150424,
603319.SH,603319,湘油泵,20161130,
603322.SH,603322,超讯通信,20160728,
603323.SH,603323,吴江银行,20161129,
603328.SH,603328,依顿电子,20140701,
603330.SH,603330,上海天洋,20170213,
603333.SH,603333,明星电缆,20120507,
603336.SH,603336,宏辉果蔬,20161124,
603337.SH,603337,杰克股份,20170119,
603338.SH,603338,浙江鼎力,20150325,
603339.SH,603339,四方冷链,20160519,
603345.SH,603345,安井食品,20170222,
603355.SH,603355,莱克电气,20150513,
603358.SH,603358,华达科技,20170125,
603360.SH,603360,百傲化学,20170206,
603366.SH,603366,日出东方,20120521,
603368.SH,603368,柳州医药,20141204,
603369.SH,603369,今世缘,20140703,
603377.SH,603377,东方时尚,20160205,
603385.SH,603385,惠达卫浴,,
603388.SH,603388,元成股份,20170324,
603389.SH,603389,亚振家居,20161215,
603393.SH,603393,新天然气,20160912,
603398.SH,603398,邦宝益智,20151209,
603399.SH,603399,新华龙,20120824,
603416.SH,603416,信捷电气,20161221,
603421.SH,603421,鼎信通讯,20161011,
603429.SH,603429,集友股份,20170124,
603444.SH,603444,吉比特,20170104,
603456.SH,603456,九洲药业,20141010,
603508.SH,603508,思维列控,20151224,
603515.SH,603515,欧普照明,20160819,
603517.SH,603517,绝味食品,20170317,
603518.SH,603518,维格娜丝,20141203,
603519.SH,603519,立霸股份,20150319,
603520.SH,603520,司太立,20160309,
603528.SH,603528,多伦科技,20160503,
603538.SH,603538,美诺华,,
603555.SH,603555,贵人鸟,20140124,
603556.SH,603556,海兴电力,20161110,
603558.SH,603558,健盛集团,20150127,
603559.SH,603559,中通国脉,20161202,
603566.SH,603566,普莱柯,20150518,
603567.SH,603567,珍宝岛,20150424,
603568.SH,603568,伟明环保,20150528,
603569.SH,603569,长久物流,20160810,
603577.SH,603577,汇金通,20161222,
603578.SH,603578,三星新材,20170306,
603579.SH,603579,荣泰健康,20170111,
603585.SH,603585,苏利股份,20161214,
603586.SH,603586,金麒麟,,
603588.SH,603588,高能环境,20141229,
603589.SH,603589,口子窖,20150629,
603598.SH,603598,引力传媒,20150527,
603599.SH,603599,广信股份,20150513,
603600.SH,603600,永艺股份,20150123,
603601.SH,603601,再升科技,20150122,
603603.SH,603603,博天环境,20170217,
603606.SH,603606,东方电缆,20141015,
603608.SH,603608,天创时尚,20160218,
603609.SH,603609,禾丰牧业,20140808,
603611.SH,603611,诺力股份,20150128,
603615.SH,603615,茶花股份,20170213,
603616.SH,603616,韩建河山,20150611,
603618.SH,603618,杭电股份,20150217,
603626.SH,603626,科森科技,20170209,
603628.SH,603628,清源股份,20170112,
603630.SH,603630,拉芳家化,20170313,
603633.SH,603633,徕木股份,20161117,
603636.SH,603636,南威软件,20141230,
603637.SH,603637,镇海股份,20170208,
603638.SH,603638,艾迪精密,20170120,
603639.SH,603639,海利尔,20170112,
603656.SH,603656,泰禾光电,20170321,
603658.SH,603658,安图生物,20160901,
603660.SH,603660,苏州科达,20161201,
603663.SH,603663,三祥新材,20160801,
603665.SH,603665,康隆达,20170313,
603667.SH,603667,五洲新春,20161025,
603668.SH,603668,天马科技,20170117,
603669.SH,603669,灵康药业,20150528,
603677.SH,603677,奇精机械,20170206,
603678.SH,603678,火炬电子,20150126,
603686.SH,603686,龙马环卫,20150126,
603688.SH,603688,石英股份,20141031,
603689.SH,603689,皖天然气,20170110,
603690.SH,603690,至纯科技,20170113,
603696.SH,603696,安记食品,20151209,
603698.SH,603698,航天工程,20150128,
603699.SH,603699,纽威股份,20140117,
603701.SH,603701,德宏股份,20160412,
603703.SH,603703,盛洋科技,20150423,
603708.SH,603708,家家悦,20161213,
603716.SH,603716,塞力斯,20161031,
603717.SH,603717,天域生态,,
603718.SH,603718,海利生物,20150515,
603726.SH,603726,朗迪集团,20160421,
603727.SH,603727,博迈科,20161122,
603729.SH,603729,龙韵股份,20150324,
603737.SH,603737,三棵树,20160603,
603738.SH,603738,泰晶科技,20160928,
603766.SH,603766,隆鑫通用,20120810,
603768.SH,603768,常青股份,20170324,
603777.SH,603777,来伊份,20161012,
603778.SH,603778,乾景园林,20151231,
603779.SH,603779,威龙股份,20160516,
603788.SH,603788,宁波高发,20150120,
603789.SH,603789,星光农机,20150427,
603797.SH,603797,联泰环保,,
603798.SH,603798,康普顿,20160406,
603799.SH,603799,华友钴业,20150129,
603800.SH,603800,道森股份,20151210,
603806.SH,603806,福斯特,20140905,
603808.SH,603808,歌力思,20150422,
603811.SH,603811,诚意药业,20170315,
603816.SH,603816,顾家家居,20161014,
603817.SH,603817,海峡环保,20170220,
603818.SH,603818,曲美家居,20150422,
603819.SH,603819,神力股份,20161125,
603822.SH,603822,嘉澳环保,20160428,
603823.SH,603823,百合花,20161220,
603826.SH,603826,坤彩科技,,
603828.SH,603828,柯利达,20150226,
603833.SH,603833,欧派家居,,
603838.SH,603838,四通股份,20150701,
603839.SH,603839,安正时尚,20170214,
603843.SH,603843,正平股份,20160905,
603858.SH,603858,步长制药,20161118,
603859.SH,603859,能科股份,20161021,
603861.SH,603861,白云电器,20160322,
603866.SH,603866,桃李面包,20151222,
603868.SH,603868,飞科电器,20160418,
603869.SH,603869,北部湾旅,20150326,
603877.SH,603877,太平鸟,20170109,
603878.SH,603878,武进不锈,20161219,
603881.SH,603881,数据港,20170208,
603883.SH,603883,老百姓,20150423,
603885.SH,603885,吉祥航空,20150527,
603886.SH,603886,元祖股份,20161228,
603887.SH,603887,城地股份,20161010,
603888.SH,603888,新华网,20161028,
603889.SH,603889,新澳股份,20141231,
603898.SH,603898,好莱客,20150217,
603899.SH,603899,晨光文具,20150127,
603900.SH,603900,通灵珠宝,20161123,
603901.SH,603901,永创智能,20150529,
603903.SH,603903,中持股份,20170314,
603906.SH,603906,龙蟠科技,,
603908.SH,603908,牧高笛,20170307,
603909.SH,603909,合诚股份,20160628,
603918.SH,603918,金桥信息,20150528,
603919.SH,603919,金徽酒,20160310,
603928.SH,603928,兴业股份,20161212,
603929.SH,603929,亚翔集成,20161230,
603936.SH,603936,博敏电子,20151209,
603939.SH,603939,益丰药房,20150217,
603955.SH,603955,大千生态,20170310,
603958.SH,603958,哈森股份,20160629,
603959.SH,603959,百利科技,20160517,
603960.SH,603960,克来机电,20170314,
603966.SH,603966,法兰泰克,20170125,
603968.SH,603968,醋化股份,20150518,
603969.SH,603969,银龙股份,20150227,
603977.SH,603977,国泰集团,20161111,
603979.SH,603979,金诚信,20150630,
603986.SH,603986,兆易创新,20160818,
603987.SH,603987,康德莱,20161121,
603988.SH,603988,中电电机,20141104,
603989.SH,603989,艾华集团,20150515,
603990.SH,603990,麦迪科技,20161208,
603991.SH,603991,至正股份,20170308,
603993.SH,603993,洛阳钼业,20121009,
603996.SH,603996,中新科技,20151222,
603997.SH,603997,继峰股份,20150302,
603998.SH,603998,方盛制药,20141205,
603999.SH,603999,读者传媒,20151210,
